"BARGAIN BARN--GA","706-253-9462","","dba BARGAIN BARN, JASPER, GA  30143","","","","","34.4696","-84.429","872"
"BROTHERS ARCHERY--KY","606-376-2444","","305 POPLAR FORD RD, PINE KNOT, KY  42635","","","","","36.6671","-84.4249","873"
"SCHUPBACH'S SPORTS---MI","517-782-8418","","141 WEST PEARL ST, JACKSON, MI  49201","","","","","42.2482","-84.4072","874"
"SMOKIN ARROW OUTFITTERS--OH","513-680-9016","","5554 WHITE EUREKA DR., MIDDLETOWN, OH  45044","","","","","39.5151","-84.3983","875"
"SEMINOLE OUTDOORS---FL","850-576-5103","","6046 W. TENNESSEE, TALLAHASSEE, FL  32304","","","","","30.4582","-84.3768","876"
"FOREST PARK ARMY-NAVY STORE---GA","770-389-3350","","5814 N. HENRY BLVD., FOREST PARK, GA  30297","","","","","33.6189","-84.3611","877"
"EAST SIDE OLYMPIC ARCHERY--OH","513-646-3698","","851 NORDYKE RD., CINCINNATI, OH  45255","","","","","39.0594","-84.3154","878"
"ARCHER'S & ANGLER'S PRO SHOP---OH","513-248-9200","","30 WOOSTER PIKE, MILFORD, OH  45150","","","","","39.1708","-84.2991","879"
"HARD NOCKS ARCHERY--OH","937-836-2248","","516 S. MAIN ST., ENGLEWOOD, OH  45322","","","","","39.8722","-84.2967","880"
"DRYDEN'S SPORTING GOODS---KY","859-234-0785","","326 SOUTH CHURCH ST., CYNTHIANA, KY  41031","","","","","38.3859","-84.2946","881"
"ARROWS & ANTLERS ARCHERY--KY","859-472-1730","","14007 HWY 10 NORTH, BUTLER, KY  41006","","","","","38.8223","-84.2821","882"
"KEVIN'S GUNS & SPORTING GOODS--FL","850-386-5544","","3350 CAPITAL CIRCLE NE, TALLAHASSEE, FL  32308","","","","","30.4973","-84.2471","883"
"B3 HUNTING--KY","859-595-9374","","4843 ROCKWELL RD., WINCHESTER, KY  40391","","","","","38.0179","-84.2244","884"
"BROKEN RACK ARCHERY--OH","513-625-0148","","4287 ARMSTRONG BLVD., BOTAVIA, OH  45103","","","","","39.0823","-84.218","885"
"SOUTH GEORGIA OUTDOORS--GA","229-377-4868","","260 4TH ST. S.E., CAIRO, GA  39828","","","","","30.8744","-84.2039","886"
"BIG BUCKS FIREARMS--OH","419-925-5208","",", ST. HENRY, OH  45833","","","","","40.7858","-84.1946","887"
"OLDE ENGLISH GUN SHOPPE---OH","937-667-3315","","480 E GINGHANSBURG, TIPP CITY, OH  45371","","","","","39.927","-84.1899","888"
"SIZEMORE BACKWOODS OUTDOORS, LLC--GA","229-438-1395","","1486 US HWY 19 SOUTH, LEESBURG, GA  31763","","","","","31.7303","-84.1828","889"
"GUNS & BOWS--MI","517-625-7022","","540 W. TYRELL RD., MORRICE, MI  48857","","","","","42.8719","-84.1717","890"
"BEAVER CREEK ARCHERY SHOP--TN","865-300-4350","","2510 SOLWAY RD., KNOXVILLE, TN  37931","","","","","35.9539","-84.1632","891"
"JC ARCHERY---MI","517-851-7407","","4700 SHEPPER ROAD, STOCKBRIDGE, MI  49285","","","","","42.4453","-84.1531","892"
"BARE'S SPORT SHOP---MI","989-865-6241","","104 W. WATER ST., ST. CHARLES, MI  48655","","","","","43.2974","-84.1413","893"
"GOPHER'S ARCHERY EQUIPMENT--OH","513-876-3229","","4917 STATE RT. 743, MOSCOW, OH  45153","","","","","38.8948","-84.1334","894"
"HADDING'S BOW SHOP---OH","419-225-8921","","1099 WEST BLUELICK RD., LIMA, OH  45801","","","","","40.787","-84.1231","895"
"SOLO ARCHERY---ALBANY","229-420-4166","","1741 PHILEMA RD., ALBANY, GA  31701","","","","","31.6319","-84.1167","896"
"AMERICAN ARCHERY---GA","678-714-1651","","1175 BUFORD HWY., SUWANEE, GA  30024","","","","","34.0347","-84.0881","897"
"ANDREW'S ARROWS & ARCHERY--MI","517-673-5154","","10489 BEEBE HWY, TIPTON, MI  49287","","","","","42.0333","-84.0831","898"
"HILSMAN'S DROPTINE ARCHERY,LLC--GA","770-843-9648","","655 OLD JACKSON RD., MCDONOUGH, GA  30252","","","","","33.4163","-84.0819","899"
"KENTUCKY OUTDOORSMAN---KY","606-528-6208","","8833 SOUTH HWY. 25, CORBIN, KY  40701","","","","","36.9467","-84.0588","900"
"MARCUM'S ARCHERY---KY","606-965-3191","","GENERAL DELIVERY, WANETA, KY  40488","","","","","37.47","-84.04","901"
"ARCHERY LEARNING CENTER---GA","678-901-9861 ","","2164 FOUNTAIN SQUARE, SNELLVILLE, GA  30078","","","","","33.8568","-84.0325","902"
"STRAIGHT SHOT PRO SHOP--KY","606-723-0580","","389 RICHMOND RD., IRVINE, KY  40336","","","","","37.5907","-84.0175","903"
"BACKWOODS ARCHERY-GA","229-226-3276","","805 N. BOULEVARD, THOMASVILLE, GA  31792","","","","","30.8749","-83.9819","904"
"BUCK-N-BASS, LLC--GA","678-714-2825","","4901 SUMMER OAK DR., BUFORD, GA  30518","","","","","34.1337","-83.9804","905"
"FRANK'S GREAT OUTDOORS---MI","989-697-5341","","1212 N. M-13, LINWOOD, MI  48634","","","","","43.7736","-83.9749","906"
"BOWHUNTERS PRO SHOP--TN","865-984-6111","","1421 W. LAMAR ALEX. PKWY, MARYVILLE, TN  37801","","","","","35.7533","-83.9692","907"
"BACKWOODS FIELD AND STREAM--KY","859-498-0307","","121 MALONEY WAY, MT. STERLING, KY  40353","","","","","38.0486","-83.9429","908"
"SPORTSMAN'S CHOICE---TN","865-922-5456","","6925C MAYNARDVILLE PIKE, KNOXVILLE, TN  37918","","","","","36.0729","-83.9309","909"
"D & R ENTERPRISES---OH","937-964-1288","","6990 NORTH HAMPTON RD., SPRINGFIELD, OH  45502","","","","","40.0335","-83.9214","910"
"JOHN JONES ARCHERY---OH","937-728-2299","","241 HUNT RD, MIDLAND, OH  45148","","","","","39.2539","-83.9064","911"
"HOGSED'S SPORTSWEAR---NC","828-389-3088","","5100 OLD HWY. 64 WEST, WARNE, NC  28909","","","","","34.9999","-83.9008","912"
"J & T ARCHERY, LLC--KY","606-584-1780","","5759 US HWY 68, MAYSLICK, KY  41055","","","","","38.4789","-83.8785","913"
"ALEXANDER'S SPORTING GOODS--GA","706-745-6450","","4482 TOWN CREEK SCHOOL RD., BLAIRSVILLE, GA  30512","","","","","34.8252","-83.8726","914"
"BEAR FOOT ARCHERY--MI","810-630-8050","","1520 SEYMOUR RD, FLINT, MI  48532","","","","","43.0012","-83.8614","915"
"BAY ARCHERY SALES---MI","989-894-5800","","2713 W. CENTER AVE., ESSEXVILLE, MI  48732","","","","","43.5952","-83.8497","916"
"CROSSFIRE ARCHERY---OH","937-468-2000","","8164 US 68 NORTH, BELLEFONTAINE, OH  43311","","","","","39.8724","-83.8445","917"
"FOXHOLE GUN & ARCHERY--GA","770-297-8500","","302C BROAD ST. SE, GAINESVILLE, GA  30501","","","","","34.2993","-83.8234","918"
"LAUHORNER GUN & ARCHERY---OH","937-323-3200","","309 E. LEFFELS LANE, SPRINGFIELD, OH  45505","","","","","39.8926","-83.8068","919"
"CLELANDS OUTDOOR WORLD---OH","419-865-4713","","10306 AIRPORT HWY., WANTON, OH  43558","","","","","41.6013","-83.7914","920"
"HOLE IN THE SIDE ARCHERY--OH","937-377-1020","","109 SOUTH COLUMBUS, RUSSELLVILLE, OH  45168","","","","","38.8655","-83.7872","921"
"ON TARGET ARCHERY---MAYS LICK","606-763-9461","","6446 HELENA ROAD, MAYS LICK, KY  41055","","","","","38.493","-83.7798","922"
"HICK'S OUTDOORS--MI","810-564-1820","","11404 N Linden Rd, CLIO, MI  48420","","","","","43.1742","-83.7731","923"
"INFINITE SPORTS, INC--GA","478-987-5727","","1444 SAM NUNN, PERRY, GA  31069","","","","","32.4705","-83.7402","924"
"SMOKEY MOUNTAIN PRO ARCHERY--TN","865-740-9521","","108 CLEAR VIEW DRIVE, SEYMOUR, TN  37865","","","","","35.8584","-83.7362","925"
"LONE WOLF CUSTOM BOWS---MI","989-735-3358","","3893 GRAY ST., GLENNIE, MI  48737","","","","","44.5434","-83.728","926"
"SOCIAL CIRCLE FARM & HOME SUPPLY, INC--GA","770-464-3354","","181 S. CHEROKEE RD., SOCIAL CIRCLE, GA  30025","","","","","33.655","-83.7196","927"
"EAST END ARCHERY--KY","606-248-7898","","1923 CUMBERLAND AVE., MIDDLESBORO, KY  40965","","","","","36.6071","-83.7137","928"
"ROCKY'S GREAT OUTDOORS INC--MI","810-742-5420","","G4014 S SAGINAW ST, BURTON, MI  48529","","","","","42.9708","-83.6723","929"
"J & S ARCHERY--OH","419-422-6756","","1031 S. BLANCHARD STREET, FINDLAY, OH  45840","","","","","41.0279","-83.6408","930"
"SPOT SHOOTER ARCHERY LLC---MI","248-531-0238","","3525 GRANGE HALL ROAD, HOLLY, MI  48442","","","","","42.8063","-83.6308","931"
"ED'S ARCHERY--MI","810-686-6494","","4483 E VIENNA RD, CILO, MI  48420","","","","","43.1805","-83.6222","932"
"CHUCK'S GUN & PAWN---GA","478-922-9851","","603 WATSON BLVD 512, WARNER ROBINS, GA  31093","","","","","32.6189","-83.606","933"
"ADAMS ARCHERY---MI","734-461-0266","","7730 WILLOW ROAD, MILAN, MI  48160","","","","","42.1099","-83.6044","934"
"SIESBUTTEL HUNTING & FISHING, LLC--OH","419-694-1389","","16514 COUNTY RD. 8, ARLINGTON, OH  45814","","","","","40.928","-83.5953","935"
"BETTS ARCHERY---OH","419-422-8451","","15803 COUNTY RD 216, ARCADIA, OH  44804","","","","","41.1086","-83.5776","936"
"HOG WILD ARCHERY--MI","734-461-1062","","11244 RAWSONVILLE RD, BELLEVILLE, MI  48111","","","","","42.1255","-83.542","937"
"GILBERT'S TACKLE--KY","606-593-7271","","RR 1  BOX 335, BOONEVILLE, KY  41314","","","","","37.4404","-83.5283","938"
"SOUTHERN OUTDOORS--GA","229-387-8773","","614 EAST 5TH ST., TIFTON, GA  31794","","","","","31.4508","-83.5069","939"
"BROWN'S SPORTING GOODS---MI","810-636-7022","","7281 S. STATE RD., GOODRICH, MI  48438","","","","","42.9251","-83.5002","940"
"HUNTER'S SHACK ARCHERY--MN","989-471-9120","","11199 US 23 South, OSSINEKE, MI  49766","","","","","44.9063","-83.4431","941"
"KD OUTDOORS--MI","248-666-7799","","7688 HIGHLAND RD., WATERFORD, MI  48327","","","","","42.6611","-83.4386","942"
"B & C SPORTING GOODS--KY","606-783-7275","",", MOREHEAD, KY  40351","","","","","38.184","-83.4327","943"
"FROG HOLLOW ARCHERY","606-462-3110","","350 Dry Creek Road, Clearfield, KY  40313","","","","","38.1664","-83.4229","944"
"FREY HARDWARE---OH","419-273-2392","","117 S MAIN STREET, KIRBY, OH  43330","","","","","40.8107","-83.4192","945"
"LRA ARCHERY--GA","229-794-2566","","7420 WEBB RD., HAHIRA, GA  31632","","","","","30.9637","-83.4157","946"
"ARCHERY TRADITIONS---GA","706-543-1893","","2320 WEST BROAD ST., ATHENS, GA  30606","","","","","33.9487","-83.414","947"
"MICHAEL ALAN ARCHERY, LLC--MI","810-656-0839","","4364 LAPEER ST., SOLUMBIAVILLE, MI  48421","","","","","43.1563","-83.4042","948"
"REEVES HARDWARE---GA","706-782-4253","","16 S MAIN ST, CLAYTON, GA  30525","","","","","34.874","-83.4025","949"
"RIGSBY'S BAIT & TACKLE---TN","423-626-9758","","4235  HWY 25 EAST, TAZEWELL, TN  37879","","","","","36.4783","-83.3974","950"
"LAKE OCONEE GOLF & ARCHERY, LLC--GA","706-484-0070","","601 OAK ST., EATONTON, GA  31024","","","","","33.3185","-83.3911","951"
"DUNHAM'S SPORTS--MI","248-674-4991  ","","2201 LOEW RD., WATERFORD, MI  48329","","","","","42.683","-83.3896","952"
"519 GUN & PAWN--KY","606-743-3412","","3130 HWY 519, WEST LIBERTY, KY  41472","","","","","37.9879","-83.3548","953"
"MOUNTAIN OUTDOOR ARCHERY--KY","606-573-6260","","16 CHAPPELL DRIVE, BAXTER, KY  40806","","","","","36.8641","-83.3165","954"
"LAKE SHORE GENERAL HARDWARE--TN","865-993-4759","","992 LAKE SHORE DR, BEAN STATION, TN  37708","","","","","36.3127","-83.3095","955"
"HUNTERS DEN--MI","810-664-6401","","2110 N. LAPPER RD., LAPEER, MI  48446","","","","","43.0909","-83.3077","956"
"JOHNSON'S HUNTING & FISHING---OH","419-981-2385","","8501 COUNTY HWY 16, MCCUTCHENVILLE, OH  44844","","","","","40.9638","-83.2736","957"
"LIFE OUTDOORS--GA","229-671-9114","","3937 BEMISS RD SUITE B, VALDOSTA, GA  31605","","","","","30.9073","-83.2649","958"
"HIRN'S CORNER---OH","740-634-3286","","3504 US RT. 50, BAINBRIDGE, OH  45612","","","","","39.2307","-83.2574","959"
"BACKWOODS ARCHERY--TN","423-289-1269","","4025 EAST MORRIS BLVD., MORRISTOWN, TN  37813","","","","","36.2335","-83.2417","960"
"BAYNE'S ARMY STORE---GA","478-452-2384","","118 S. WAYNE ST., MILLEDGEVILLE, GA  31061","","","","","33.0806","-83.2265","961"
"PETERSON'S ARCHERY---GA","229-385-5304","","4809 FAIRHAVEN CHURCH ROAD, RHINE, GA  31077","","","","","31.9896","-83.2001","962"
"ARCHERY ONLY--MI","810-212-8131","","4895 BELLE RIVER ROAD, ATTICA, MI  48412","","","","","43.0185","-83.15","963"
"BUCKEYE OUTDOORS---OH","740-928-3474","","150 ARROWHEAD BLVD, COLUMBUS, OH  43224","","","","","39.9178","-83.0786","964"
"BEN'S GREAT OUTDOORS---MI","989-635-7548","","2424 South Van Dyke, BROWN CITY, MI  48416","","","","","43.2368","-83.0783","965"
"BOWMAN'S OUTDOORS---MI","810-346-8500","","5936 VAN DYKE, BROWN CITY, MI  48416","","","","","43.2088","-83.0773","966"
"BOWED UP ARCHERY--NC","828-926-3244","","1370 SOCO RD., MAGGIE VALLEY, NC  28751","","","","","35.5183","-83.0516","967"
"J'S BOW SHOP---OH","419-734-1744","","4595 OAK HARBOR SOUTHEAST RD, PORT CLINTON, OH  43452","","","","","41.4884","-83.022","968"
"LUNDY'S SPORTING GOODS---FL","386-362-4311","","10235 US HWY. 129, LIVE OAK, FL  32060","","","","","30.2681","-82.9878","969"
"BILL'S BAIT HOUSE---OH","740-947-2542","","4308 ST. RT. 220, WAVERLY, OH  45690","","","","","39.1267","-82.9855","970"
"HUNTER'S FRIEND---KY","606-297-1011","","340 LOW GAP FORK, OIL SPRINGS, KY  41238","","","","","37.8686","-82.9419","971"
"MJC ARCHERY--MI","586-791-4600","","19747 15 MILE RD, CLINTON TOWNSHIP, MI  48035","","","","","42.5543","-82.9205","972"
"DAKOTA ARCHERY---OH","614-471-6931","","543 DEERWOOD AVE., GAHANNA, OH  43230","","","","","40.0289","-82.8961","973"
"OCONEE BAIT & TACKLE---GA","478-272-3551","","754 CENTRAL DRIVE, DUBLIN, GA  31027","","","","","32.5493","-82.8758","974"
"SATILLA RIVER OUTDOORS--GA","912-383-0055","","200 NORTH MADISON AVE., DOUGLAS, GA  31533","","","","","31.5099","-82.8494","975"
"DWIGHT'S ARCHERY--SC","864-646-7956","","7504   HWY 76, PENDLETON, SC  29670","","","","","34.6286","-82.7804","976"
"BOWS ON DEMAND---FL","727-461-3500","","1678 N BELCHER RD, CLEARWATER, FL  33765","","","","","27.9805","-82.7464","977"
"COLLINS FLOOR COVERING--KY","606-371-2630","","1216 SOUTH LAKE DR., PRESTONSBURG, KY  41653","","","","","37.6675","-82.7347","978"
"O'BRIEN'S ARCHERY---KY","606-928-3625","","7120 US 60, ASHLAND, KY  41102","","","","","38.4273","-82.6975","979"
"BORDERS SUMMIT MARKET---KY","606-928-6326","","5876 US 60 WEST, ASHLAND, KY  41102","","","","","38.4372","-82.6882","980"
"BILL JACKSON, INC.--FL","727-576-4169","","9501 US HWY 19 NORTH, PINELLAS PARK, FL  33782","","","","","27.8509","-82.6881","981"
"CENTER SHOT SPECIALTIES--SC","864-965-9016","","1027 WHITEHALL RD., ANDERSON, SC  29625","","","","","34.5302","-82.6876","982"
"SPORTSMAN'S DEN, INC---OH","419-347-3007","","201 N GAMBLE ST, SHELBY, OH  44875","","","","","40.8887","-82.6624","983"
"COLGARD OUTDOOR SPORTS---VA","276-679-1728","","600 PARK AVE N.E., NORTON, VA  24273","","","","","36.9478","-82.6177","984"
"G-TEAM PRO ADVENTURES--FL","954-588-2234","","12526 MOON LAKE CIR., NEW PORT RICHEY, FL  34654","","","","","28.2894","-82.608","985"
"BONE HEAD ARCHERY--OH","419-499-2663","","13004 MUDBROOK RD., MILAN, OH  44846","","","","","41.3106","-82.604","986"
"FAIRFIELD OUTDOORS---OH","740-653-2697","","721 S. COLUMBUS ST., LANCASTER, OH  43130","","","","","39.7048","-82.5992","987"
"JESSICA'S HOOKS, POWDER, & BOWS--VA","276-225-0000","","1376 WADLOW GAP HWY., GATE CITY, VA  24251","","","","","36.6379","-82.581","988"
"J & S GUN DEPOT--SC","864-859-9065","","404 SHERIFF MILL RD, EASLEY, SC  29642","","","","","34.7864","-82.5705","989"
"BULLSEYE OUTDOORS--KY","606-639-2188","","15230 US 23 SOUTH, DORTON, KY  41520","","","","","37.2517","-82.5647","990"
"SPORTS UNLIMITED--TN","423-245-9828","","105 TYSON LANE, KINGSPORT, TN  37660","","","","","36.5598","-82.5492","991"
"CULPEPPER LUMBER CO. II--GA","706-863-7109","","4532 WASHINGTON RD., THOMSON, GA  30824","","","","","33.5745","-82.5213","992"
"B.O.E. FULL DRAW ARCHERY--OH","419-525-3729","","200 WAYNE ST., MANSFIELD, OH  44903","","","","","40.764","-82.5056","993"
"HERITAGE OUTDOORS, INC.--NC","828-650-9977","","3049 HENDERSONVILLE RD., FLETCHER, NC  28732","","","","","35.4399","-82.5048","994"
"ALACHUA FARM & LUMBER---FL","386-462-3003","","14101 NW 145TH AVE., ALACHUA, FL  32616","","","","","29.7881","-82.4979","995"
"CULPEPPER LUMBER CO--GA","706-595-3512","","816 AUGUSTA RD., THOMSON, GA  30824","","","","","33.4608","-82.4846","996"
"RICK'S SPORTING GOODS--OH","740-397-6555","","1326 NEWARK RD., MT. VERNON, OH  43050","","","","","40.363","-82.4787","997"
"CROOKED ARROW ARCHERY--NC","828-280-2368","","35 CEDAR FARM RD., ASHEVILLE, NC  28803","","","","","35.5439","-82.4777","998"
"BEVERLY'S GUN & ARCHERY--VA","276-708-6171","","310 Front Street, Coeburn, VA  24230","","","","","36.9413","-82.474","999"
"SALUDA RIVER ARCHERY -- SC","864-385-4117","","3318 HWY 153 suite 2, PIEDMONT, SC  29673","","","","","34.7812","-82.4721","1000"
"CENTER SHOT ARCHERY & TAXIDERMY--FL","941-377-7902","","5530 PALMER BLVD., SARASOTA, FL  34232","","","","","27.3265","-82.4584","1001"
"LOG CABIN ARCHERY---FL","813-996-1345","","4229 LAND O' LAKES BLVD., LAND O' LAKES, FL  34639","","","","","28.2192","-82.4582","1002"
"OUTBACK ARCHERY---WV","304-525-4130","","4344 5TH STREET RD., HUNTINGTON, WV  25701","","","","","38.3616","-82.454","1003"
"BROKEN ARROW ARCHERY---OH","740-745-5443","","2984 MT. VERNON ROAD, NEWARK, OH  43055-3518","","","","","40.1369","-82.4252","1004"
"LUTHI'S, INC.---SC","864-233-0551  ","","23 BUTLER AVE., GREENVILLE, SC  29601","","","","","34.8536","-82.4055","1005"
"KRIS'S KUSTOM ARCHERY---TN","423-863-0943","","228 CAROLINA POTTERY DR., BLOUNTVILLE, TN  37617","","","","","36.533","-82.3903","1006"
"MAHONEY'S SPORTSMAN--TN","423-282-5413   ","","830 SUNSET DR., JOHNSON CITY, TN  37604","","","","","36.3343","-82.3892","1007"
"PRICES CREEK GENERAL STORE--NC","828-682-2494","","1331 CANE RIVER SCHOOL RD., BURNSVILLE, NC  28714","","","","","35.9114","-82.3794","1008"
"BOW PRO ARCHERY SERVICES--TN","423-956-0047","","248 LUKE MCKANEY RD., PINEY FLATS, TN  37686","","","","","36.4379","-82.3499","1009"
"D & D ARCHERY PRO SHOP---OH","567-203-9703","","1138 TWP RD. 1704, ASHLAND, OH  44805","","","","","40.8145","-82.3472","1010"
"SOUTH SHORE ARCHERY SUPPLY--FL","813-545-0754","","10016 KEN LAKE DR., RIVERVIEW, FL  33578","","","","","27.8532","-82.3403","1011"
"COOPER'S TRADING---NC","828-678-9929","","1995 W. US HWY. 19E, BURNSVILLE, NC  28714","","","","","35.9788","-82.3328","1012"
"SAPPS PAWN & GUN--FL","352-372-8301","","111 NW 6TH STREET, GAINESVILLE, FL  32601","","","","","29.6527","-82.3308","1013"
"ARROWHEAD ARCHERY---FL","813-621-4279","","10818 E. US HWY. 92, TAMPA, FL  33610","","","","","27.9986","-82.3193","1014"
"FLAT CREEK OUTFITTERS--NC","828-778-6630","","20 COOL RIVER DR., BLACK MTN, NC  28711","","","","","35.6328","-82.3154","1015"
"HUNTER JOES--SC","864-449-8482","","680 FAIRVIEW ROAD, SIMPSONVILLE, SC  29680","","","","","34.7092","-82.2593","1016"
"BLUE RIDGE SHOOTING SPORTS--SC","864-313-6641","","306 SOUTH BUNCOMBE RD., GREER, SC  29652","","","","","34.9372","-82.2553","1017"
"GOSCHINSKI FIN FEATHER & FUR--OH","419-281-2557","","652 STATE ROUTE 250 E., ASHLAND, OH  44805","","","","","40.858","-82.2492","1018"
"REAL DEAL OUTDOORS--WV","304-654-8474","","835 STATE RT 10, SALT ROCK, WV  25559","","","","","38.3319","-82.2412","1019"
"OKEFENOKEE CYCLE CENTER--GA","912-807-1002","","2817 US HWY 84, BLACKSHEAR, GA  31516","","","","","31.3076","-82.2379","1020"
"BLADEN ARCHERY---OH","740-256-6160","","3028 BLADEN ROAD, CROWN CITY, OH  45623","","","","","38.6569","-82.2358","1021"
"RICHIE ARCHERY--OH","740-446-7670","","271 S.R. 7 NORTH, GALLIPOLIS, OH  45631","","","","","38.7974","-82.2183","1022"
"H & S HUNTING-TN","423-542-3477","","430 EAST E ST, ELIZABETHTON, TN  37643","","","","","36.3484","-82.2172","1023"
"HUNTER'S HEADQUARTERS-SC","864-229-2034","","1845 CALHOUN RD, GREENWOOD, SC  29648","","","","","34.2158","-82.2044","1024"
"SAWMILL ARCHERY--FL","813-633-8609","","16439 C.R. 39 SOUTH, LITHIA, FL  33547","","","","","27.74","-82.1546","1025"
"AAA ARCHERY--SC","864-906-1638","","2598 HIGHWAY 101 SOUTH, GREER, SC  29651","","","","","34.8635","-82.1455","1026"
"J & K SPORTING GOODS---ME","207-674-3188","","112 BETHEL ROAD, RT. 26, WEST PARIS, ME  34289","","","","","27.0891","-82.1442","1027"
"JERRY'S INDOOR ARCHERY---FL","352-351-3766","","801 N.W. 4TH AVE, OCALA, FL  34475","","","","","29.1942","-82.1415","1028"
"EXTREME OUTDOORS--FL","904-259-9080","","455 WEST MACCLENNY AVE., MACCLENNY, FL  32063","","","","","30.2818","-82.1294","1029"
"BOW WORKS---OH","330-496-3228","","13128 TOWNSHIP ROAD 511, BIG PRAIRIE, OH  44611","","","","","40.6536","-82.0937","1030"
"OHIO VALLEY TRADE--OH","740-592-6668","","25 EAST STIMSON AVE., ATHENS, OH  45701","","","","","39.3322","-82.0923","1031"
"OUTDOOR OBSESSION PRO SHO--WV","304-638-3801","","1690 US RT.60, CULLODEN, WV  25510","","","","","38.4186","-82.0884","1032"
"J & L ARCHERY---WV","304-239-2401","","68 HOYT DRIVE, WHITMAN, WV  25652","","","","","37.801","-82.0402","1033"
"LIL' NUT ARCHERY--FL","352-672-7617","","150 N.E COMMERCIAL CIR, KEYSTONE HEIGHTS, FL  32656","","","","","29.7841","-82.0266","1034"
"LIFE LIKE HUNTING SUPPLIES--GA","912-496-3472","","2493 SECOND STREET, FOLKSTON, GA  31537","","","","","30.8183","-82.001","1035"
"MAHONEY'S SPORTSMAN II--VA","276-628-6249","","825 CUMMING ST., ABINGDON, VA  24211","","","","","36.6938","-81.9741","1036"
"FIVE POINTS ARCHERY--OH","740-992-7393","","43969 HARTINGER RD., POMEROY, OH  45769","","","","","39.0564","-81.9718","1037"
"STEWART ARCHERY--GA","912-865-3312","","4795 BANKS CREEK CHURCH RD., PORTAL, GA  30450","","","","","32.5912","-81.9075","1038"
"SOD ARCHERY---WV","304-756-4020","","20 DORRIS LANE, SOD, WV  25564","","","","","38.251","-81.8715","1039"
"ADDINGTON BOWHUNTER SHOP--WV","304-755-2085","","1460 BILLS CREEK ROAD, WINFIELD, WV  25213","","","","","38.4684","-81.866","1040"
"HAL'S GUN SHOP--FL","863-533-9563","","1440 EAST DAVIDSON AVE., BARTOW, FL  33830","","","","","27.898","-81.8282","1041"
"MOUNTAIN HERITAGE ARCHERY--WV","304-888-1617","","607 ATHENS RD., ROCK, WV  24747","","","","","39.2175","-81.8029","1042"
"GREEN ACRES SPORTING GOODS--FL","904-786-5166  ","","8774 NORMANDY BLVD., JACKSONVILLE, FL  32221","","","","","30.2875","-81.7978","1043"
"PREMIER OUTDOORS--OH","330-695-2508","","10447 HARRISON RD., APPLE CREEK, OH  44606","","","","","40.6948","-81.7891","1044"
"ERB'S SPORTING GOODS---OH","330-231-0315","","4441 C.R. 70, CHARM, OH  44617","","","","","40.5067","-81.785","1045"
"KIDRON SPORTS CENTER II---OH","330-893-1486","","4432 COUNTY ROAD 70, CHARM, OH  44617","","","","","40.5066","-81.7842","1046"
"H & V SPORTING GOODS---VA","276-963-2415","","102 E. FRONT ST., RICHLANDS, VA  24641","","","","","37.0926","-81.7832","1047"
"ADVANCE ARCHERY---FL","239-566-2423","","5601 YAHL, NAPLES, FL  34109","","","","","26.2151","-81.7778","1048"
"BREEZY RIDGE SPORTS--OH","330-359-5172","","8447 TWP. RD  652, MILLERSBURG, OH  44654","","","","","40.6394","-81.765","1049"
"KIDRON SPORTS CENTER--OH","330-857-1703","","4126 S. KOHLER RD., APPLE CREEK, OH  44606","","","","","40.7494","-81.7508","1050"
"LUNDALE ARCHERY & FLAG CO--WV","304-583-2205","","BOX 264  42 FAMILY TIES LANE, LUNDALE, WV  25630","","","","","37.8012","-81.7443","1051"
"IN SIGHT ARCHERY---OH","330-893-7155","","3149 STATE ROUTE 39, WALNUT CREEK, OH  44687","","","","","40.545","-81.7379","1052"
"SPRING HILL ROD & GUN, INC.---WV","304-768-2090","","4901 MACCORKLE AVE., SOUTH CHARLESTON, WV  25309","","","","","38.3545","-81.7314","1053"
"STEVENS OUTDOORS INC.--FL","239-877-8780","","11845 COLLIER BLVD., NAPLES, FL  34116","","","","","26.1872","-81.6876","1054"
"LEADFEATHER GUNS & ARCHERY--FL","863-412-9388","","410 OVERLOOK DR., WINTER HAVEN, FL  33884","","","","","28.0074","-81.6859","1055"
"CROUSE'S---VA","276-646-8861","","136 WEST LEE HWY, CHILHOWIE, VA  24319","","","","","36.7984","-81.6827","1056"
"LEWIS & CLARK OUTDOORS, LLC.--VA","276-646-3101","","1227 E. LEE HWY., CHILHOWIE, VA  24319","","","","","36.8054","-81.6738","1057"
"MILLER'S GUN & SUPPLY---OH","888-913-2098","","10654 SKYLINE DR N.W., SUGARCREEK, OH  44681","","","","","40.522","-81.6616","1058"
"GRASHAL OUTDOORS--NC","828-964-3147","","1864 OLD HWY 421S, BOONE, NC  28607","","","","","36.227","-81.6106","1059"
"BOONE'S BOW SHOP---WV","304-863-6962","","1545 LARKMEAD RD., PARKERSBURG, WV  26101","","","","","39.2279","-81.602","1060"
"HADLEY'S SPORTS--OH","330-882-6060","","5676 MANCHESTER RD., AKRON, OH  44319","","","","","40.9504","-81.5687","1061"
"NORRIS MERCHANDISE---NC","704-482-8464","","2011 S LAFAYETTE ST, SHELBY, NC  28152","","","","","35.2427","-81.5656","1062"
"ALL AMERICAN OUTDOORS, LLC--OH","330-878-2668","","990 N. WOOSTER AVE., STRASBURG, OH  44680","","","","","40.6089","-81.5334","1063"
