R & R ARCHERY AND OUTDOORS--KY,"401 OUTLET CENTER DR., GEORGETOWN, KY  40324",502-868-5020,,38.2195,-84.5388
EVAN'S ARCHERY---KY,"2020 REGENCY ROAD, LEXINGTON, KY  40503",859-277-7770,,38.0129,-84.5222
MITCH'S ARCHERY & DEER COOLER---GA,"115 LONGVIEW ROAD, CANTON, GA  30114",770-479-7004,,34.2302,-84.4897
BIG SOUTH FORK OUTDOORS--KY,"45 JOB CORP RD., PINE KNOT, KY  42635",606-354-5057,,36.6685,-84.4464
BARGAIN BARN--GA,"dba BARGAIN BARN, JASPER, GA  30143",706-253-9462,,34.4696,-84.429
BROTHERS ARCHERY--KY,"305 POPLAR FORD RD, PINE KNOT, KY  42635",606-376-2444,,36.6671,-84.4249
SCHUPBACH'S SPORTS---MI,"141 WEST PEARL ST, JACKSON, MI  49201",517-782-8418,,42.2482,-84.4072
SMOKIN ARROW OUTFITTERS--OH,"5554 WHITE EUREKA DR., MIDDLETOWN, OH  45044",513-680-9016,,39.5151,-84.3983
SEMINOLE OUTDOORS---FL,"6046 W. TENNESSEE, TALLAHASSEE, FL  32304",850-576-5103,,30.4582,-84.3768
FOREST PARK ARMY-NAVY STORE---GA,"5814 N. HENRY BLVD., FOREST PARK, GA  30297",770-389-3350,,33.6189,-84.3611
EAST SIDE OLYMPIC ARCHERY--OH,"851 NORDYKE RD., CINCINNATI, OH  45255",513-646-3698,,39.0594,-84.3154
ARCHER'S & ANGLER'S PRO SHOP---OH,"30 WOOSTER PIKE, MILFORD, OH  45150",513-248-9200,,39.1708,-84.2991
HARD NOCKS ARCHERY--OH,"516 S. MAIN ST., ENGLEWOOD, OH  45322",937-836-2248,,39.8722,-84.2967
DRYDEN'S SPORTING GOODS---KY,"326 SOUTH CHURCH ST., CYNTHIANA, KY  41031",859-234-0785,,38.3859,-84.2946
ARROWS & ANTLERS ARCHERY--KY,"14007 HWY 10 NORTH, BUTLER, KY  41006",859-472-1730,,38.8223,-84.2821
KEVIN'S GUNS & SPORTING GOODS--FL,"3350 CAPITAL CIRCLE NE, TALLAHASSEE, FL  32308",850-386-5544,,30.4973,-84.2471
B3 HUNTING--KY,"4843 ROCKWELL RD., WINCHESTER, KY  40391",859-595-9374,,38.0179,-84.2244
BROKEN RACK ARCHERY--OH,"4287 ARMSTRONG BLVD., BOTAVIA, OH  45103",513-625-0148,,39.0823,-84.218
SOUTH GEORGIA OUTDOORS--GA,"260 4TH ST. S.E., CAIRO, GA  39828",229-377-4868,,30.8744,-84.2039
BIG BUCKS FIREARMS--OH,", ST. HENRY, OH  45833",419-925-5208,,40.7858,-84.1946
OLDE ENGLISH GUN SHOPPE---OH,"480 E GINGHANSBURG, TIPP CITY, OH  45371",937-667-3315,,39.927,-84.1899
"SIZEMORE BACKWOODS OUTDOORS, LLC--GA","1486 US HWY 19 SOUTH, LEESBURG, GA  31763",229-438-1395,,31.7303,-84.1828
GUNS & BOWS--MI,"540 W. TYRELL RD., MORRICE, MI  48857",517-625-7022,,42.8719,-84.1717
BEAVER CREEK ARCHERY SHOP--TN,"2510 SOLWAY RD., KNOXVILLE, TN  37931",865-300-4350,,35.9539,-84.1632
JC ARCHERY---MI,"4700 SHEPPER ROAD, STOCKBRIDGE, MI  49285",517-851-7407,,42.4453,-84.1531
BARE'S SPORT SHOP---MI,"104 W. WATER ST., ST. CHARLES, MI  48655",989-865-6241,,43.2974,-84.1413
GOPHER'S ARCHERY EQUIPMENT--OH,"4917 STATE RT. 743, MOSCOW, OH  45153",513-876-3229,,38.8948,-84.1334
HADDING'S BOW SHOP---OH,"1099 WEST BLUELICK RD., LIMA, OH  45801",419-225-8921,,40.787,-84.1231
SOLO ARCHERY---ALBANY,"1741 PHILEMA RD., ALBANY, GA  31701",229-420-4166,,31.6319,-84.1167
AMERICAN ARCHERY---GA,"1175 BUFORD HWY., SUWANEE, GA  30024",678-714-1651,,34.0347,-84.0881
ANDREW'S ARROWS & ARCHERY--MI,"10489 BEEBE HWY, TIPTON, MI  49287",517-673-5154,,42.0333,-84.0831
"HILSMAN'S DROPTINE ARCHERY,LLC--GA","655 OLD JACKSON RD., MCDONOUGH, GA  30252",770-843-9648,,33.4163,-84.0819
KENTUCKY OUTDOORSMAN---KY,"8833 SOUTH HWY. 25, CORBIN, KY  40701",606-528-6208,,36.9467,-84.0588
MARCUM'S ARCHERY---KY,"GENERAL DELIVERY, WANETA, KY  40488",606-965-3191,,37.47,-84.04
ARCHERY LEARNING CENTER---GA,"2164 FOUNTAIN SQUARE, SNELLVILLE, GA  30078",678-901-9861 ,,33.8568,-84.0325
STRAIGHT SHOT PRO SHOP--KY,"389 RICHMOND RD., IRVINE, KY  40336",606-723-0580,,37.5907,-84.0175
BACKWOODS ARCHERY-GA,"805 N. BOULEVARD, THOMASVILLE, GA  31792",229-226-3276,,30.8749,-83.9819
"BUCK-N-BASS, LLC--GA","4901 SUMMER OAK DR., BUFORD, GA  30518",678-714-2825,,34.1337,-83.9804
FRANK'S GREAT OUTDOORS---MI,"1212 N. M-13, LINWOOD, MI  48634",989-697-5341,,43.7736,-83.9749
BOWHUNTERS PRO SHOP--TN,"1421 W. LAMAR ALEX. PKWY, MARYVILLE, TN  37801",865-984-6111,,35.7533,-83.9692
BACKWOODS FIELD AND STREAM--KY,"121 MALONEY WAY, MT. STERLING, KY  40353",859-498-0307,,38.0486,-83.9429
SPORTSMAN'S CHOICE---TN,"6925C MAYNARDVILLE PIKE, KNOXVILLE, TN  37918",865-922-5456,,36.0729,-83.9309
D & R ENTERPRISES---OH,"6990 NORTH HAMPTON RD., SPRINGFIELD, OH  45502",937-964-1288,,40.0335,-83.9214
JOHN JONES ARCHERY---OH,"241 HUNT RD, MIDLAND, OH  45148",937-728-2299,,39.2539,-83.9064
HOGSED'S SPORTSWEAR---NC,"5100 OLD HWY. 64 WEST, WARNE, NC  28909",828-389-3088,,34.9999,-83.9008
"J & T ARCHERY, LLC--KY","5759 US HWY 68, MAYSLICK, KY  41055",606-584-1780,,38.4789,-83.8785
ALEXANDER'S SPORTING GOODS--GA,"4482 TOWN CREEK SCHOOL RD., BLAIRSVILLE, GA  30512",706-745-6450,,34.8252,-83.8726
BEAR FOOT ARCHERY--MI,"1520 SEYMOUR RD, FLINT, MI  48532",810-630-8050,,43.0012,-83.8614
BAY ARCHERY SALES---MI,"2713 W. CENTER AVE., ESSEXVILLE, MI  48732",989-894-5800,,43.5952,-83.8497
CROSSFIRE ARCHERY---OH,"8164 US 68 NORTH, BELLEFONTAINE, OH  43311",937-468-2000,,39.8724,-83.8445
FOXHOLE GUN & ARCHERY--GA,"302C BROAD ST. SE, GAINESVILLE, GA  30501",770-297-8500,,34.2993,-83.8234
LAUHORNER GUN & ARCHERY---OH,"309 E. LEFFELS LANE, SPRINGFIELD, OH  45505",937-323-3200,,39.8926,-83.8068
CLELANDS OUTDOOR WORLD---OH,"10306 AIRPORT HWY., WANTON, OH  43558",419-865-4713,,41.6013,-83.7914
HOLE IN THE SIDE ARCHERY--OH,"109 SOUTH COLUMBUS, RUSSELLVILLE, OH  45168",937-377-1020,,38.8655,-83.7872
ON TARGET ARCHERY---MAYS LICK,"6446 HELENA ROAD, MAYS LICK, KY  41055",606-763-9461,,38.493,-83.7798
HICK'S OUTDOORS--MI,"11404 N Linden Rd, CLIO, MI  48420",810-564-1820,,43.1742,-83.7731
"INFINITE SPORTS, INC--GA","1444 SAM NUNN, PERRY, GA  31069",478-987-5727,,32.4705,-83.7402
SMOKEY MOUNTAIN PRO ARCHERY--TN,"108 CLEAR VIEW DRIVE, SEYMOUR, TN  37865",865-740-9521,,35.8584,-83.7362
LONE WOLF CUSTOM BOWS---MI,"3893 GRAY ST., GLENNIE, MI  48737",989-735-3358,,44.5434,-83.728
"SOCIAL CIRCLE FARM & HOME SUPPLY, INC--GA","181 S. CHEROKEE RD., SOCIAL CIRCLE, GA  30025",770-464-3354,,33.655,-83.7196
EAST END ARCHERY--KY,"1923 CUMBERLAND AVE., MIDDLESBORO, KY  40965",606-248-7898,,36.6071,-83.7137
ROCKY'S GREAT OUTDOORS INC--MI,"G4014 S SAGINAW ST, BURTON, MI  48529",810-742-5420,,42.9708,-83.6723
J & S ARCHERY--OH,"1031 S. BLANCHARD STREET, FINDLAY, OH  45840",419-422-6756,,41.0279,-83.6408
SPOT SHOOTER ARCHERY LLC---MI,"3525 GRANGE HALL ROAD, HOLLY, MI  48442",248-531-0238,,42.8063,-83.6308
ED'S ARCHERY--MI,"4483 E VIENNA RD, CILO, MI  48420",810-686-6494,,43.1805,-83.6222
CHUCK'S GUN & PAWN---GA,"603 WATSON BLVD 512, WARNER ROBINS, GA  31093",478-922-9851,,32.6189,-83.606
ADAMS ARCHERY---MI,"7730 WILLOW ROAD, MILAN, MI  48160",734-461-0266,,42.1099,-83.6044
"SIESBUTTEL HUNTING & FISHING, LLC--OH","16514 COUNTY RD. 8, ARLINGTON, OH  45814",419-694-1389,,40.928,-83.5953
BETTS ARCHERY---OH,"15803 COUNTY RD 216, ARCADIA, OH  44804",419-422-8451,,41.1086,-83.5776
HOG WILD ARCHERY--MI,"11244 RAWSONVILLE RD, BELLEVILLE, MI  48111",734-461-1062,,42.1255,-83.542
GILBERT'S TACKLE--KY,"RR 1  BOX 335, BOONEVILLE, KY  41314",606-593-7271,,37.4404,-83.5283
SOUTHERN OUTDOORS--GA,"614 EAST 5TH ST., TIFTON, GA  31794",229-387-8773,,31.4508,-83.5069
BROWN'S SPORTING GOODS---MI,"7281 S. STATE RD., GOODRICH, MI  48438",810-636-7022,,42.9251,-83.5002
HUNTER'S SHACK ARCHERY--MN,"11199 US 23 South, OSSINEKE, MI  49766",989-471-9120,,44.9063,-83.4431
KD OUTDOORS--MI,"7688 HIGHLAND RD., WATERFORD, MI  48327",248-666-7799,,42.6611,-83.4386
B & C SPORTING GOODS--KY,", MOREHEAD, KY  40351",606-783-7275,,38.184,-83.4327
FROG HOLLOW ARCHERY,"350 Dry Creek Road, Clearfield, KY  40313",606-462-3110,,38.1664,-83.4229
FREY HARDWARE---OH,"117 S MAIN STREET, KIRBY, OH  43330",419-273-2392,,40.8107,-83.4192
LRA ARCHERY--GA,"7420 WEBB RD., HAHIRA, GA  31632",229-794-2566,,30.9637,-83.4157
ARCHERY TRADITIONS---GA,"2320 WEST BROAD ST., ATHENS, GA  30606",706-543-1893,,33.9487,-83.414
"MICHAEL ALAN ARCHERY, LLC--MI","4364 LAPEER ST., SOLUMBIAVILLE, MI  48421",810-656-0839,,43.1563,-83.4042
REEVES HARDWARE---GA,"16 S MAIN ST, CLAYTON, GA  30525",706-782-4253,,34.874,-83.4025
RIGSBY'S BAIT & TACKLE---TN,"4235  HWY 25 EAST, TAZEWELL, TN  37879",423-626-9758,,36.4783,-83.3974
"LAKE OCONEE GOLF & ARCHERY, LLC--GA","601 OAK ST., EATONTON, GA  31024",706-484-0070,,33.3185,-83.3911
DUNHAM'S SPORTS--MI,"2201 LOEW RD., WATERFORD, MI  48329",248-674-4991  ,,42.683,-83.3896
519 GUN & PAWN--KY,"3130 HWY 519, WEST LIBERTY, KY  41472",606-743-3412,,37.9879,-83.3548
MOUNTAIN OUTDOOR ARCHERY--KY,"16 CHAPPELL DRIVE, BAXTER, KY  40806",606-573-6260,,36.8641,-83.3165
LAKE SHORE GENERAL HARDWARE--TN,"992 LAKE SHORE DR, BEAN STATION, TN  37708",865-993-4759,,36.3127,-83.3095
HUNTERS DEN--MI,"2110 N. LAPPER RD., LAPEER, MI  48446",810-664-6401,,43.0909,-83.3077
JOHNSON'S HUNTING & FISHING---OH,"8501 COUNTY HWY 16, MCCUTCHENVILLE, OH  44844",419-981-2385,,40.9638,-83.2736
LIFE OUTDOORS--GA,"3937 BEMISS RD SUITE B, VALDOSTA, GA  31605",229-671-9114,,30.9073,-83.2649
HIRN'S CORNER---OH,"3504 US RT. 50, BAINBRIDGE, OH  45612",740-634-3286,,39.2307,-83.2574
BACKWOODS ARCHERY--TN,"4025 EAST MORRIS BLVD., MORRISTOWN, TN  37813",423-289-1269,,36.2335,-83.2417
BAYNE'S ARMY STORE---GA,"118 S. WAYNE ST., MILLEDGEVILLE, GA  31061",478-452-2384,,33.0806,-83.2265
PETERSON'S ARCHERY---GA,"4809 FAIRHAVEN CHURCH ROAD, RHINE, GA  31077",229-385-5304,,31.9896,-83.2001
ARCHERY ONLY--MI,"4895 BELLE RIVER ROAD, ATTICA, MI  48412",810-212-8131,,43.0185,-83.15
BUCKEYE OUTDOORS---OH,"150 ARROWHEAD BLVD, COLUMBUS, OH  43224",740-928-3474,,39.9178,-83.0786
BEN'S GREAT OUTDOORS---MI,"2424 South Van Dyke, BROWN CITY, MI  48416",989-635-7548,,43.2368,-83.0783
BOWMAN'S OUTDOORS---MI,"5936 VAN DYKE, BROWN CITY, MI  48416",810-346-8500,,43.2088,-83.0773
BOWED UP ARCHERY--NC,"1370 SOCO RD., MAGGIE VALLEY, NC  28751",828-926-3244,,35.5183,-83.0516
J'S BOW SHOP---OH,"4595 OAK HARBOR SOUTHEAST RD, PORT CLINTON, OH  43452",419-734-1744,,41.4884,-83.022
LUNDY'S SPORTING GOODS---FL,"10235 US HWY. 129, LIVE OAK, FL  32060",386-362-4311,,30.2681,-82.9878
BILL'S BAIT HOUSE---OH,"4308 ST. RT. 220, WAVERLY, OH  45690",740-947-2542,,39.1267,-82.9855
HUNTER'S FRIEND---KY,"340 LOW GAP FORK, OIL SPRINGS, KY  41238",606-297-1011,,37.8686,-82.9419
MJC ARCHERY--MI,"19747 15 MILE RD, CLINTON TOWNSHIP, MI  48035",586-791-4600,,42.5543,-82.9205
DAKOTA ARCHERY---OH,"543 DEERWOOD AVE., GAHANNA, OH  43230",614-471-6931,,40.0289,-82.8961
OCONEE BAIT & TACKLE---GA,"754 CENTRAL DRIVE, DUBLIN, GA  31027",478-272-3551,,32.5493,-82.8758
SATILLA RIVER OUTDOORS--GA,"200 NORTH MADISON AVE., DOUGLAS, GA  31533",912-383-0055,,31.5099,-82.8494
DWIGHT'S ARCHERY--SC,"7504   HWY 76, PENDLETON, SC  29670",864-646-7956,,34.6286,-82.7804
BOWS ON DEMAND---FL,"1678 N BELCHER RD, CLEARWATER, FL  33765",727-461-3500,,27.9805,-82.7464
COLLINS FLOOR COVERING--KY,"1216 SOUTH LAKE DR., PRESTONSBURG, KY  41653",606-371-2630,,37.6675,-82.7347
O'BRIEN'S ARCHERY---KY,"7120 US 60, ASHLAND, KY  41102",606-928-3625,,38.4273,-82.6975
BORDERS SUMMIT MARKET---KY,"5876 US 60 WEST, ASHLAND, KY  41102",606-928-6326,,38.4372,-82.6882
"BILL JACKSON, INC.--FL","9501 US HWY 19 NORTH, PINELLAS PARK, FL  33782",727-576-4169,,27.8509,-82.6881
CENTER SHOT SPECIALTIES--SC,"1027 WHITEHALL RD., ANDERSON, SC  29625",864-965-9016,,34.5302,-82.6876
"SPORTSMAN'S DEN, INC---OH","201 N GAMBLE ST, SHELBY, OH  44875",419-347-3007,,40.8887,-82.6624
COLGARD OUTDOOR SPORTS---VA,"600 PARK AVE N.E., NORTON, VA  24273",276-679-1728,,36.9478,-82.6177
G-TEAM PRO ADVENTURES--FL,"12526 MOON LAKE CIR., NEW PORT RICHEY, FL  34654",954-588-2234,,28.2894,-82.608
BONE HEAD ARCHERY--OH,"13004 MUDBROOK RD., MILAN, OH  44846",419-499-2663,,41.3106,-82.604
FAIRFIELD OUTDOORS---OH,"721 S. COLUMBUS ST., LANCASTER, OH  43130",740-653-2697,,39.7048,-82.5992
"JESSICA'S HOOKS, POWDER, & BOWS--VA","1376 WADLOW GAP HWY., GATE CITY, VA  24251",276-225-0000,,36.6379,-82.581
J & S GUN DEPOT--SC,"404 SHERIFF MILL RD, EASLEY, SC  29642",864-859-9065,,34.7864,-82.5705
BULLSEYE OUTDOORS--KY,"15230 US 23 SOUTH, DORTON, KY  41520",606-639-2188,,37.2517,-82.5647
SPORTS UNLIMITED--TN,"105 TYSON LANE, KINGSPORT, TN  37660",423-245-9828,,36.5598,-82.5492
CULPEPPER LUMBER CO. II--GA,"4532 WASHINGTON RD., THOMSON, GA  30824",706-863-7109,,33.5745,-82.5213
B.O.E. FULL DRAW ARCHERY--OH,"200 WAYNE ST., MANSFIELD, OH  44903",419-525-3729,,40.764,-82.5056
"HERITAGE OUTDOORS, INC.--NC","3049 HENDERSONVILLE RD., FLETCHER, NC  28732",828-650-9977,,35.4399,-82.5048
ALACHUA FARM & LUMBER---FL,"14101 NW 145TH AVE., ALACHUA, FL  32616",386-462-3003,,29.7881,-82.4979
CULPEPPER LUMBER CO--GA,"816 AUGUSTA RD., THOMSON, GA  30824",706-595-3512,,33.4608,-82.4846
RICK'S SPORTING GOODS--OH,"1326 NEWARK RD., MT. VERNON, OH  43050",740-397-6555,,40.363,-82.4787
CROOKED ARROW ARCHERY--NC,"35 CEDAR FARM RD., ASHEVILLE, NC  28803",828-280-2368,,35.5439,-82.4777
BEVERLY'S GUN & ARCHERY--VA,"310 Front Street, Coeburn, VA  24230",276-708-6171,,36.9413,-82.474
SALUDA RIVER ARCHERY -- SC,"3318 HWY 153 suite 2, PIEDMONT, SC  29673",864-385-4117,,34.7812,-82.4721
CENTER SHOT ARCHERY & TAXIDERMY--FL,"5530 PALMER BLVD., SARASOTA, FL  34232",941-377-7902,,27.3265,-82.4584
LOG CABIN ARCHERY---FL,"4229 LAND O' LAKES BLVD., LAND O' LAKES, FL  34639",813-996-1345,,28.2192,-82.4582
OUTBACK ARCHERY---WV,"4344 5TH STREET RD., HUNTINGTON, WV  25701",304-525-4130,,38.3616,-82.454
BROKEN ARROW ARCHERY---OH,"2984 MT. VERNON ROAD, NEWARK, OH  43055-3518",740-745-5443,,40.1369,-82.4252
"LUTHI'S, INC.---SC","23 BUTLER AVE., GREENVILLE, SC  29601",864-233-0551  ,,34.8536,-82.4055
KRIS'S KUSTOM ARCHERY---TN,"228 CAROLINA POTTERY DR., BLOUNTVILLE, TN  37617",423-863-0943,,36.533,-82.3903
MAHONEY'S SPORTSMAN--TN,"830 SUNSET DR., JOHNSON CITY, TN  37604",423-282-5413   ,,36.3343,-82.3892
PRICES CREEK GENERAL STORE--NC,"1331 CANE RIVER SCHOOL RD., BURNSVILLE, NC  28714",828-682-2494,,35.9114,-82.3794
BOW PRO ARCHERY SERVICES--TN,"248 LUKE MCKANEY RD., PINEY FLATS, TN  37686",423-956-0047,,36.4379,-82.3499
D & D ARCHERY PRO SHOP---OH,"1138 TWP RD. 1704, ASHLAND, OH  44805",567-203-9703,,40.8145,-82.3472
SOUTH SHORE ARCHERY SUPPLY--FL,"10016 KEN LAKE DR., RIVERVIEW, FL  33578",813-545-0754,,27.8532,-82.3403
COOPER'S TRADING---NC,"1995 W. US HWY. 19E, BURNSVILLE, NC  28714",828-678-9929,,35.9788,-82.3328
SAPPS PAWN & GUN--FL,"111 NW 6TH STREET, GAINESVILLE, FL  32601",352-372-8301,,29.6527,-82.3308
ARROWHEAD ARCHERY---FL,"10818 E. US HWY. 92, TAMPA, FL  33610",813-621-4279,,27.9986,-82.3193
FLAT CREEK OUTFITTERS--NC,"20 COOL RIVER DR., BLACK MTN, NC  28711",828-778-6630,,35.6328,-82.3154
HUNTER JOES--SC,"680 FAIRVIEW ROAD, SIMPSONVILLE, SC  29680",864-449-8482,,34.7092,-82.2593
BLUE RIDGE SHOOTING SPORTS--SC,"306 SOUTH BUNCOMBE RD., GREER, SC  29652",864-313-6641,,34.9372,-82.2553
GOSCHINSKI FIN FEATHER & FUR--OH,"652 STATE ROUTE 250 E., ASHLAND, OH  44805",419-281-2557,,40.858,-82.2492
REAL DEAL OUTDOORS--WV,"835 STATE RT 10, SALT ROCK, WV  25559",304-654-8474,,38.3319,-82.2412
OKEFENOKEE CYCLE CENTER--GA,"2817 US HWY 84, BLACKSHEAR, GA  31516",912-807-1002,,31.3076,-82.2379
BLADEN ARCHERY---OH,"3028 BLADEN ROAD, CROWN CITY, OH  45623",740-256-6160,,38.6569,-82.2358
RICHIE ARCHERY--OH,"271 S.R. 7 NORTH, GALLIPOLIS, OH  45631",740-446-7670,,38.7974,-82.2183
H & S HUNTING-TN,"430 EAST E ST, ELIZABETHTON, TN  37643",423-542-3477,,36.3484,-82.2172
HUNTER'S HEADQUARTERS-SC,"1845 CALHOUN RD, GREENWOOD, SC  29648",864-229-2034,,34.2158,-82.2044
SAWMILL ARCHERY--FL,"16439 C.R. 39 SOUTH, LITHIA, FL  33547",813-633-8609,,27.74,-82.1546
AAA ARCHERY--SC,"2598 HIGHWAY 101 SOUTH, GREER, SC  29651",864-906-1638,,34.8635,-82.1455
J & K SPORTING GOODS---ME,"112 BETHEL ROAD, RT. 26, WEST PARIS, ME  34289",207-674-3188,,27.0891,-82.1442
JERRY'S INDOOR ARCHERY---FL,"801 N.W. 4TH AVE, OCALA, FL  34475",352-351-3766,,29.1942,-82.1415
EXTREME OUTDOORS--FL,"455 WEST MACCLENNY AVE., MACCLENNY, FL  32063",904-259-9080,,30.2818,-82.1294
BOW WORKS---OH,"13128 TOWNSHIP ROAD 511, BIG PRAIRIE, OH  44611",330-496-3228,,40.6536,-82.0937
OHIO VALLEY TRADE--OH,"25 EAST STIMSON AVE., ATHENS, OH  45701",740-592-6668,,39.3322,-82.0923
OUTDOOR OBSESSION PRO SHO--WV,"1690 US RT.60, CULLODEN, WV  25510",304-638-3801,,38.4186,-82.0884
J & L ARCHERY---WV,"68 HOYT DRIVE, WHITMAN, WV  25652",304-239-2401,,37.801,-82.0402
LIL' NUT ARCHERY--FL,"150 N.E COMMERCIAL CIR, KEYSTONE HEIGHTS, FL  32656",352-672-7617,,29.7841,-82.0266
LIFE LIKE HUNTING SUPPLIES--GA,"2493 SECOND STREET, FOLKSTON, GA  31537",912-496-3472,,30.8183,-82.001
MAHONEY'S SPORTSMAN II--VA,"825 CUMMING ST., ABINGDON, VA  24211",276-628-6249,,36.6938,-81.9741
FIVE POINTS ARCHERY--OH,"43969 HARTINGER RD., POMEROY, OH  45769",740-992-7393,,39.0564,-81.9718
STEWART ARCHERY--GA,"4795 BANKS CREEK CHURCH RD., PORTAL, GA  30450",912-865-3312,,32.5912,-81.9075
SOD ARCHERY---WV,"20 DORRIS LANE, SOD, WV  25564",304-756-4020,,38.251,-81.8715
ADDINGTON BOWHUNTER SHOP--WV,"1460 BILLS CREEK ROAD, WINFIELD, WV  25213",304-755-2085,,38.4684,-81.866
HAL'S GUN SHOP--FL,"1440 EAST DAVIDSON AVE., BARTOW, FL  33830",863-533-9563,,27.898,-81.8282
MOUNTAIN HERITAGE ARCHERY--WV,"607 ATHENS RD., ROCK, WV  24747",304-888-1617,,39.2175,-81.8029
GREEN ACRES SPORTING GOODS--FL,"8774 NORMANDY BLVD., JACKSONVILLE, FL  32221",904-786-5166  ,,30.2875,-81.7978
PREMIER OUTDOORS--OH,"10447 HARRISON RD., APPLE CREEK, OH  44606",330-695-2508,,40.6948,-81.7891
ERB'S SPORTING GOODS---OH,"4441 C.R. 70, CHARM, OH  44617",330-231-0315,,40.5067,-81.785
KIDRON SPORTS CENTER II---OH,"4432 COUNTY ROAD 70, CHARM, OH  44617",330-893-1486,,40.5066,-81.7842
H & V SPORTING GOODS---VA,"102 E. FRONT ST., RICHLANDS, VA  24641",276-963-2415,,37.0926,-81.7832
ADVANCE ARCHERY---FL,"5601 YAHL, NAPLES, FL  34109",239-566-2423,,26.2151,-81.7778
BREEZY RIDGE SPORTS--OH,"8447 TWP. RD  652, MILLERSBURG, OH  44654",330-359-5172,,40.6394,-81.765
KIDRON SPORTS CENTER--OH,"4126 S. KOHLER RD., APPLE CREEK, OH  44606",330-857-1703,,40.7494,-81.7508
LUNDALE ARCHERY & FLAG CO--WV,"BOX 264  42 FAMILY TIES LANE, LUNDALE, WV  25630",304-583-2205,,37.8012,-81.7443
IN SIGHT ARCHERY---OH,"3149 STATE ROUTE 39, WALNUT CREEK, OH  44687",330-893-7155,,40.545,-81.7379
"SPRING HILL ROD & GUN, INC.---WV","4901 MACCORKLE AVE., SOUTH CHARLESTON, WV  25309",304-768-2090,,38.3545,-81.7314
STEVENS OUTDOORS INC.--FL,"11845 COLLIER BLVD., NAPLES, FL  34116",239-877-8780,,26.1872,-81.6876
LEADFEATHER GUNS & ARCHERY--FL,"410 OVERLOOK DR., WINTER HAVEN, FL  33884",863-412-9388,,28.0074,-81.6859
CROUSE'S---VA,"136 WEST LEE HWY, CHILHOWIE, VA  24319",276-646-8861,,36.7984,-81.6827
"LEWIS & CLARK OUTDOORS, LLC.--VA","1227 E. LEE HWY., CHILHOWIE, VA  24319",276-646-3101,,36.8054,-81.6738
MILLER'S GUN & SUPPLY---OH,"10654 SKYLINE DR N.W., SUGARCREEK, OH  44681",888-913-2098,,40.522,-81.6616
GRASHAL OUTDOORS--NC,"1864 OLD HWY 421S, BOONE, NC  28607",828-964-3147,,36.227,-81.6106
BOONE'S BOW SHOP---WV,"1545 LARKMEAD RD., PARKERSBURG, WV  26101",304-863-6962,,39.2279,-81.602
HADLEY'S SPORTS--OH,"5676 MANCHESTER RD., AKRON, OH  44319",330-882-6060,,40.9504,-81.5687
NORRIS MERCHANDISE---NC,"2011 S LAFAYETTE ST, SHELBY, NC  28152",704-482-8464,,35.2427,-81.5656
"ALL AMERICAN OUTDOORS, LLC--OH","990 N. WOOSTER AVE., STRASBURG, OH  44680",330-878-2668,,40.6089,-81.5334
SPURLOW'S OUTDOOR OUTFITTERS---FL,"1 EAST WALL ST., FROSTPROOF, FL  33843",863-635-0240 ,,27.7461,-81.5304
BOW-LISTIC ARCHERY SHOP LLC---WV,"15105 MACCORKLE AVE SE, CABIN CREEK, WV  25035",304-595-2699,,38.1959,-81.5026
DON'S ARCHERY--OH,"30540 LAKELAND BLVD., WILLOWICK, OH  44095",440-944-5565,,41.6239,-81.4569
HARRIS ARCHERY---WV,"105 BUCK LANE, DOROTHY, WV  25060",304-854-1457,,37.957,-81.4505
CROOKED CREEK ARCHERY--WV,"16 PLUM RUN RD. RT. 31, WILLIAMSTOWN, WV  26187",304-375-2434,,39.4006,-81.4482
BOWS & BALLISTICS--NC,"8360 OLD NC 10, HILDEBRAN, NC  28637",828-397-4868,,35.7107,-81.437
KAME'S SPORTS--OH,"8516 CLEVELAND AVE. NORTH, NORTH CANTON, OH  44720",330-499-4558,,40.9096,-81.4043
OHIO OUTDOOR SPORTS--OH,"2314 SHEPLER CHURCH AVE, CANTON, OH  44706",330-456-1041,,40.7668,-81.4013
"GARY'S SPORTING & PAWN, INC.--WV","256 RIPLEY RD., SPENCER, WV  25276",304-927-5634,,38.7921,-81.3904
DAVIS ARCHERY---GA,"111 Key Road, Bloomingdale, GA  31302",912-739-1552,,32.1649,-81.3744
HUNTER'S OUTLET---OH,"1317 WATERLOO ROAD, SUFFIELD, OH  44260",330-628-1457,,41.0234,-81.3463
"MUSKETS, BOWS, & STUFF---VA","1750 CEDAR SPRINGS ROAD, RURAL RETREAT, VA  24368",276-686-4906,,36.8224,-81.2742
INSTANT REPLAY GUN & ARCHERY--FL,"10047 EAST COLONIAL DR., ORLANDO, FL  32817",407-282-7000,,28.5699,-81.2429
C & M SPORTING GOODS--WV,"2061 COAL HERITAGE HWY., BRUSHFORK, WV  24701",304-325-7707,,37.2921,-81.2299
B & G PRO SHOP---WV,"RR1  BOX 150, BLUEFIELD, WV  24701",304-589-7432,,37.2698,-81.2223
LYNDON'S RIVERVIEW SPORTS---NC,"6741 NC HWY 16 S, TAYLORSVILLE, NC  28681",828-632-7889,,36.0067,-81.1904
FLAT TOP ARMS INC.---WV,"701 S. EISENHOWER DR., BECKLEY, WV  25801",304-255-9470,,37.7743,-81.1615
